일련번호,제목,작성일,내용,주소,썸네일,작성자,제목_키워드
190,프론트엔드 개발자에게도 알고리즘 공부가 중요할까?,2022.06.03.,"우리는 왜 알고리즘을 공부할까요? 기초 소양을 쌓기 위해서? 좀 더 나은 개발자가 되기 위해서? 아주 틀린 이야기는 아니지만, 좀 더 솔직하게 얘기해 보겠습니다. 아마 대부분은 코딩 테스트를 통과하기 위해 알고리즘을 공부하고 있을 겁니다. 프론트엔드 개발자라면 ‘일단 서비스부터 잘 만들어야 할 것 같은데, 알고리즘은 또 언제 배우냐?’라며 막막한 마음이 들었던 것이 사실입니다. 저도 이런 고민을 했던 입장으로써, 오늘은 프론트엔드 개발자의 관점에서 알고리즘 공부의 중요성에 대해 솔직하게 이야기해보고자 합니다.",https://yozm.wishket.com/magazine/detail/1513/,https://yozm.wishket.com/media/news/1513/image001.gif,재그지그의 개발 블로그,알고리즘
191,AWS로 클라우드 시작하기: ⑤IAM & Organizations,2022.06.03.,"기존 온프레미스에 익숙한 개발자들에게 클라우드는 설정할 것들이 너무 많은 어려운 존재인데요. AWS를 처음 접하는 개발자들이 AWS를 친숙하게 이해하고, 클라우드 설계를 진행할 수 있도록 기초적인 내용을 전달하고자 총 6개의 시리즈로 아래와 같이 진행될 예정입니다. 오늘은 기업이 AWS를 사용하는 다양한 행태를 보완하기 위해 제공하는 IAM과 Organizations 기능을 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1511/,https://yozm.wishket.com/media/news/1511/aws.jpg,논현동 용용이,개발자
192,생산성 있는 Review 문화가 되기까지,2022.05.24.,"리뷰가 좋은 것은 다들 알지만 실제로는 문화로 잘 자리 잡기 어렵습니다. 많은 회사에서 ‘바쁘다’거나 ‘그 시간에 코드 한 줄을 더 작성하는 낫다’라는 이유로 하지 못하기도 합니다. AB180에서도 지금의 리뷰 문화로 발전하기까지 매우 긴 시간이 걸렸습니다. 4년 이상 전부터 ‘코드 리뷰(Code Review)’를 했었지만, 지금의 문화와는 약간의 차이가 있었습니다. 오늘은 AB180 팀에서 만족하는 리뷰 문화가 정착까지의 여정을 함께 살펴보겠습니다.",https://yozm.wishket.com/magazine/detail/1497/,https://yozm.wishket.com/media/news/1497/리뷰_문화.jpg,AB180 엔지니어링 베이스,리뷰
193,데이터 엔지니어는 무슨 일을 할까?,2022.05.24.,"데이터 직군은 21세기에 가장 매력적인 직업으로 주목받고 있습니다. 그렇지만 정작 ‘어떤 일을 하는지’에 대해서는 덜 알려진 편입니다. 특히 데이터 직군 중 하나인 ‘데이터 엔지니어’는 업무의 중요도에 비해 정보를 구하기가 어렵고, 특히 해당 일을 하는 사람을 만나기도 힘듭니다. 저는 데이터 직군에서 일을 시작했기 때문에 업계에서 일하는 관계자들을 쉽게 만날 수 있었습니다. 각자의 배경, 소속한 기업의 상황에 따라 조금씩 다르지만 데이터 엔지니어의 업무에 대한 전반적인 이야기를 들을 수 있었습니다. 그래서 오늘은 이러한 내용들을 정리해 데이터 엔지니어를 목표로 하는 사람들을 위한 가이드를 작성해 보겠습니다.",https://yozm.wishket.com/magazine/detail/1496/,https://yozm.wishket.com/media/news/1496/software-developer-6521720_960_720.webp,애옹킴,데이터
194,Airbridge API 개발팀의 Monorepo 도입기,2022.05.18.,"SaaS를 만들어 고객에게 제공하는 과정에서 한 개로 시작한 컴포넌트가 필요에 따라 여러 개로 나누어져 관리하는 경우를 흔히 볼 수 있습니다. 이렇게 나누어진 컴포넌트 사이에는 연관관계가 생기고, 때로는 하나의 컴포넌트가 다른 컴포넌트에 의존성이 생기기도 합니다. AB180의 Airbridge API 개발팀에서도 다양한 컴포넌트를 다루고 있고, 이 과정에서 겪었던 몇 가지 문제점을 Monorepo를 통해 해결한 경험을 소개하고자 합니다.",https://yozm.wishket.com/magazine/detail/1487/,https://yozm.wishket.com/media/news/1487/monorepo_bPVwdgX.png,AB180 엔지니어링 베이스,SaaS
195,[인터뷰] 장욱진 엘리스 개발자 “서로에게 배울 수 있는 마음가짐을 가진 동료를 원한다”,2022.05.18.,"이번 글의 주인공은 카이스트 AI 연구실 박사과정 출신들이 공동 창업한 온라인 코딩 교육 스타트업 '엘리스'의 장욱진 개발자입니다. 엘리스는 현대자동차그룹·SK그룹·LG그룹 등 대기업은 물론, 고용노동부·국방부 등 각종 정부 기관에 코딩 교육 서비스를 제공하고 있습니다.",https://yozm.wishket.com/magazine/detail/1486/,https://yozm.wishket.com/media/news/1486/image003.jpg,요즘IT,개발자
196,‘액션-계산-데이터’ 관점으로 보는 함수형 프로그래밍 패러다임,2022.05.17.,"함수형 프로그래밍을 배우면서 깨달은 것이 있습니다.?실제 함수형 프로그래밍의 본질은 그렇게 어려운 것이 아닌데 이걸 설명하기 위해서는 대단히 어려운 일이 많았습니다.?아마 함수형 프로그래밍에 쓰이는 용어들이 대부분 낯설기 때문일지도 모릅니다. 최근 함수형 프로그램을 더 깊이 공부하다가 실제로 알려주고 싶었던 것이 방법이나 용어가 아닌, 코드를 함수형으로 생각하는 ‘함수형 사고 패러다임’이라는 걸 깨달았습니다. 그래서 오늘은 함수형 사고 패러다임을 바탕으로 새롭게 함수형 프로그래밍에 관한 글을 써보려고 합니다.",https://yozm.wishket.com/magazine/detail/1485/,https://yozm.wishket.com/media/news/1485/oop-vs-fp.jpg,테오의 프론트엔드,함수
197,AWS EventBridge를 활용한 업무 자동화,2022.05.16.,"AWS가 제공하는 서비스들은 대부분 모니터링 및 로깅을 제공합니다. 하지만 AWS 리소스에서 CloudWatch로 로그를 수집할 경우, 보관 주기를 CloudWatch의 AWS 콘솔이나 CLI를 사용하여 별도로 설정해줘야 하는 번거로움이 있습니다. 이러한 불편함을 해소하기 위한 업무 자동화 방법 중 하나로 EventBridge를 소개합니다. 이번 글에서는 EventBridge의 여러 역할 중 AWS 서비스 이벤트 데이터 전송에 대해서 다루려 합니다.",https://yozm.wishket.com/magazine/detail/1483/,https://yozm.wishket.com/media/news/1483/image001.jpg,화해팀,AWS
198,“임금님 귀는 당나귀 귀!”...대나무숲 슬랙 앱 만들기,2022.05.13.,"대나무숲 슬랙 앱 개발을 사이드 프로젝트로 진행했으며, 완료 후 좋은 반응을 얻고 있습니다. 그래서 이번 대나무숲 앱의 개발 과정 및 후기를 공유합니다. 이번 글을 통해 슬랙 앱 개발에 관심이 있으신 분들께 도움이 되었으면 좋겠습니다.",https://yozm.wishket.com/magazine/detail/1480/,https://yozm.wishket.com/media/news/1480/제목을-입력해주세요_-001__2_.png,재그지그의 개발 블로그,앱 개발
199,Web Browser에서 개발하기,2022.05.12.,사실 원활한 업무를 위해서는 개발 환경이 구성된 PC가 꼭 필요하다. 그래서 보통 개발 환경 구성이 끝난 노트북을 들고 다니면서 업무를 하기 마련이다. 그러나 업무 특성상 근무 시간 외에 급하게 처리해야 할 업무가 생겼을 때 휴대성이 좋은 태블릿PC 혹은 항상 휴대하고 다니는 스마트폰으로 간단히 업무 진행이 가능한 방법이 있어 소개하려고 한다. 무엇보다 인터넷만 된다면 장소와 환경에 상관없이 업무를 진행할 수 있는 것이 장점이다.,https://yozm.wishket.com/magazine/detail/1478/,https://yozm.wishket.com/media/news/1478/image001.png,pxd Story,개발자
200,리액트 네이티브 개발자들이 겪는 가장 빈번한 5가지 문제와 해결책,2022.05.11.,"리액트 네이티브는 리액트나 뷰(Vue)와 같은 다른 자바스크립트 라이브러리와 비교하면 커뮤니티가 크지 않으며, 개발 과정에서 마주치는 문제에 대한 해결책을 찾는데 종종 어려움을 겪게 됩니다. 지금부터 리액트 네이티브 개발에서 가장 빈번하게 부딪히는 난관을 어떻게 해결할 수 있는지 구체적인 예제를 통해 알아보도록 하겠습니다.",https://yozm.wishket.com/magazine/detail/1476/,https://yozm.wishket.com/media/news/1476/제목을-입력해주세요_-001__6_.png,요즘IT의 번역글들,Vue
201,[인터뷰] 김병규 빅픽처인터렉티브 개발본부장 “회사의 성장은 구성원의 성장으로부터”,2022.05.04.,"이번 인터뷰의 주인공은 종합 e스포츠 기업 빅픽처인터렉티브(이하 빅픽처)의 김병규 개발본부장입니다. 빅픽처는 '게이머의 삶을 가장 행복하게'라는 기치 아래 e스포츠 교육사업을 시작으로 게임미디어, e스포츠 플랫폼, 글로벌 대회 플랫폼 등 각종 e스포츠 사업을 진행하고 있습니다.",https://yozm.wishket.com/magazine/detail/1467/,https://yozm.wishket.com/media/news/1467/image003.jpg,요즘IT,개발자
202,멀티패스 우분투 VM에도 고정 IP를 붙여보자,2022.05.04.,"매우 협소한 저의 작업 환경은 WSL2로 부족함이 없으리라 생각했었습니다. 하지만 몹쓸 호기심이 발동해, 동일한 OS가 올라간 VM(Virtual Machine)이 여러 개 필요한 상황이 생겼습니다. 예전 글에서 말했던 것처럼, WSL에서 GUI 방식으로 편하게 클릭해서 설치하는 우분투는 같은 버전끼리 CLI로 익숙하지 않은 명령어를 학습해야만 쓸 수 있었습니다. 그러던 중, 우분투용으로 제공하는 멀티패스(Multipass)가 눈에 들어왔습니다.",https://yozm.wishket.com/magazine/detail/1466/,https://yozm.wishket.com/media/news/1466/image001.png,넷마블 기술 블로그,WSL2
